0.0,0.25,0.012010965087169,0.5,0.0,0.5,0.0
0.012010965087169,0.5,0.0239826494740177,0.75,1.0,0.5,0.0
0.0239826494740177,0.75,0.0359154762026613,1.0,1.0,0.5,0.0
0.0359154762026613,1.0,0.0478098609250255,1.25,1.0,0.5,0.0
0.0478098609250255,1.25,0.0596662120819427,1.5,1.0,0.5,0.0
0.0596662120819427,1.5,0.0714849310767095,1.75,1.0,0.5,0.0
0.0714849310767095,1.75,0.0832664124433126,2.0,1.0,0.5,0.0
0.0832664124433126,2.0,0.0950110440095223,2.25,1.0,0.5,0.0
0.0950110440095223,2.25,0.106719207055044,2.5,1.0,0.5,0.0
0.106719207055044,2.5,0.11839127646491,2.75,1.0,0.5,0.0
0.11839127646491,2.75,0.130027620878279,3.0,1.0,0.5,0.0
0.130027620878279,3.0,0.141628602832827,3.25,1.0,0.5,0.0
0.141628602832827,3.25,0.153194578904866,3.5,1.0,0.5,0.0
0.153194578904866,3.5,0.164725899845358,3.75,1.0,0.5,0.0
0.164725899845358,3.75,0.176222910711972,4.0,1.0,0.5,0.0
0.176222910711972,4.0,0.187685950997316,4.25,1.0,0.5,0.0
0.187685950997316,4.25,0.199115354753475,4.5,1.0,0.5,0.0
0.199115354753475,4.5,0.210511450713006,4.75,1.0,0.5,0.0
0.210511450713006,4.75,0.221874562406478,5.0,1.0,0.5,0.0
0.221874562406478,5.0,0.233205008276714,5.25,1.0,0.5,0.0
0.233205008276714,5.25,0.244503101789818,5.5,1.0,0.5,0.0
0.244503101789818,5.5,0.255769151543112,5.75,1.0,0.5,0.0
0.255769151543112,5.75,0.267003461370082,6.0,1.0,0.5,0.0
0.267003461370082,6.0,0.278206330442439,6.25,1.0,0.5,0.0
0.278206330442439,6.25,0.289378053369383,6.5,1.0,0.5,0.0
0.289378053369383,6.5,0.300518920294171,6.75,1.0,0.5,0.0
0.300518920294171,6.75,0.311629216988073,7.0,1.0,0.5,0.0
0.311629216988073,7.0,0.322709224941807,7.25,1.0,0.5,0.0
0.322709224941807,7.25,0.333759221454521,7.5,1.0,0.5,0.0
0.333759221454521,7.5,0.344779479720432,7.75,1.0,0.5,0.0
0.344779479720432,7.75,0.355770268913156,8.0,1.0,0.5,0.0
0.355770268913156,8.0,0.36673185426784,8.25,1.0,0.5,0.0
0.36673185426784,8.25,0.377664497161145,8.5,1.0,0.5,0.0
0.377664497161145,8.5,0.388568455189156,8.75,1.0,0.5,0.0
0.388568455189156,8.75,0.399443982243282,9.0,1.0,0.5,0.0
0.399443982243282,9.0,0.410291328584208,9.25,1.0,0.5,0.0
0.410291328584208,9.25,0.421110740913965,9.5,1.0,0.5,0.0
0.421110740913965,9.5,0.431902462446168,9.75,1.0,0.5,0.0
0.431902462446168,9.75,0.442666732974486,10.0,1.0,0.5,0.0
0.442666732974486,10.0,0.453403788939394,10.25,1.0,0.5,0.0
0.453403788939394,10.25,0.464113863493259,10.5,1.0,0.5,0.0
0.464113863493259,10.5,0.47479718656382,10.75,1.0,0.5,0.0
0.47479718656382,10.75,0.485453984916085,11.0,1.0,0.5,0.0
0.485453984916085,11.0,0.496084482212733,11.25,1.0,0.5,0.0
0.496084482212733,11.25,0.506688899073019,11.5,1.0,0.5,0.0
0.506688899073019,11.5,0.51726745313027,11.75,1.0,0.5,0.0
0.51726745313027,11.75,0.527820359087978,12.0,1.0,0.5,0.0
0.527820359087978,12.0,0.538347828774556,12.25,1.0,0.5,0.0
0.538347828774556,12.25,0.54885007119678,12.5,1.0,0.5,0.0
0.54885007119678,12.5,0.559327292591969,12.75,1.0,0.5,0.0
0.559327292591969,12.75,0.569779696478922,13.0,1.0,0.5,0.0
0.569779696478922,13.0,0.58020748370767,13.25,1.0,0.5,0.0
0.58020748370767,13.25,0.590610852508052,13.5,1.0,0.5,0.0
0.590610852508052,13.5,0.60098999853717,13.75,1.0,0.5,0.0
0.60098999853717,13.75,0.611345114925743,14.0,1.0,0.5,0.0
0.611345114925743,14.0,0.621676392323392,14.25,1.0,0.5,0.0
0.621676392323392,14.25,0.631984018942891,14.5,1.0,0.5,0.0
0.631984018942891,14.5,0.642268180603402,14.75,1.0,0.5,0.0
0.642268180603402,14.75,0.652529060772745,15.0,1.0,0.5,0.0
0.652529060772745,15.0,0.662766840608692,15.25,1.0,0.5,0.0
0.662766840608692,15.25,0.672981698999355,15.5,1.0,0.5,0.0
0.672981698999355,15.5,0.683173812602661,15.75,1.0,0.5,0.0
0.683173812602661,15.75,0.693343355884946,16.0,1.0,0.5,0.0
0.693343355884946,16.0,0.703490501158707,16.25,1.0,0.5,0.0
0.703490501158707,16.25,0.713615418619514,16.5,1.0,0.5,1.0
0.713615418619514,16.5,0.723718276382113,16.75,1.0,0.5,1.0
0.723718276382113,16.75,0.733799240515748,17.0,1.0,0.5,1.0
0.733799240515748,17.0,0.743858475078711,17.25,1.0,0.5,1.0
0.743858475078711,17.25,0.753896142152152,17.5,1.0,0.5,1.0
0.753896142152152,17.5,0.763912401873154,17.75,1.0,0.5,1.0
0.763912401873154,17.75,0.773907412467108,18.0,1.0,0.5,1.0
0.773907412467108,18.0,0.783881330279396,18.25,1.0,0.5,1.0
0.783881330279396,18.25,0.793834309806402,18.5,1.0,0.5,1.0
0.793834309806402,18.5,0.803766503725872,18.75,1.0,0.5,1.0
0.803766503725872,18.75,0.813678062926634,19.0,1.0,0.5,1.0
0.813678062926634,19.0,0.823569136537695,19.25,1.0,0.5,1.0
0.823569136537695,19.25,0.833439871956742,19.5,1.0,0.5,1.0
